time,open,high,low,close
1404099900,7534.0498,7623.6499,7531.6001,7611.3501
1404186300,7629,7649.5,7618.1499,7634.7002
1404272700,7683.0498,7732.3999,7677.2998,7725.1499
1404359100,7734.3501,7754.6499,7706.7998,7714.7998
1404445500,7718.1001,7758,7661.2998,7751.6001
1404704700,7780.3999,7792,7755.1001,7787.1499
1404791100,7804.0498,7808.8501,7595.8999,7623.2002
1404877500,7637.9502,7650.1001,7551.6499,7585
1404963900,7589.5,7731.0498,7479.0498,7567.75
1405050300,7584.1001,7625.8501,7447.2002,7459.6001
1405309500,7469,7478.4502,7422.1499,7454.1499
1405395900,7491.2998,7534.8999,7459.1499,7526.6499
1405482300,7564.1499,7640.1001,7532.4502,7624.3999
1405568700,7612.7002,7655.6499,7612.7002,7640.4502
1405655100,7630.25,7685,7595.5,7663.8999
1405914300,7701.6499,7722.1001,7674,7684.2002
1406000700,7708.2002,7773.8501,7704.7998,7767.8501
1406087100,7794.8999,7809.2002,7752.8999,7795.75
1406173500,7796.25,7835.6499,7771.6499,7830.6001
1406259900,7828.2002,7840.9502,7748.6001,7790.4502
1406519100,7792.8999,7799.8999,7722.6499,7748.7002
1406691900,7746.2002,7798.7002,7707.6001,7791.3999
1406778300,7784.6499,7791.8501,7711.1499,7721.2998
1406864700,7662.5,7716.7002,7593.8999,7602.6001
1407123900,7639.5498,7694.7998,7622.0498,7683.6499
1407210300,7706.6499,7752.4502,7638.0498,7746.5498
1407296700,7726.1499,7740.9502,7658.9502,7672.0498
1407383100,7651.1499,7708.9502,7630.3999,7649.25
1407469500,7588.7002,7592.4502,7540.1001,7568.5498
1407728700,7619.8501,7635.5498,7598.6001,7625.9502
1407815100,7688.7998,7735.75,7654.7998,7727.0498
1407901500,7717.2998,7757.1001,7695.7002,7739.5498
1407987900,7756.1499,7796.7002,7739.1001,7791.7002
1408333500,7785.25,7880.5,7779.2002,7874.25
1408419900,7901,7918.5498,7881.1499,7897.5
1408506300,7915.7998,7922.7002,7864.0498,7875.2998
1408592700,7875.3501,7919.6499,7855.9502,7891.1001
1408679100,7904.5498,7929.0498,7900.0498,7913.2002
1408938300,7931.75,7968.25,7897.9502,7906.2998
1409024700,7874.5,7915.4502,7862.4502,7904.75
1409111100,7933.8999,7946.8501,7916.5498,7936.0498
1409197500,7942.25,7967.7998,7939.2002,7954.3501
1409543100,7990.3501,8035,7984,8027.7002
1409629500,8038.6001,8101.9502,8036.5498,8083.0498
1409715900,8110.8501,8141.8999,8092.25,8114.6001
1409802300,8114.2002,8114.7998,8060.8999,8095.9502
1409888700,8099.8999,8122.7002,8049.8501,8086.8501
1410147900,8132.9502,8180.2002,8126.1499,8173.8999
1410234300,8161.8999,8174.5498,8126.5,8152.9502
1410320700,8135.5498,8135.75,8082.1001,8094.1001
1410407100,8115.1499,8127.9502,8057.2998,8085.7002
1410493500,8087.0498,8114.2998,8071.6001,8105.5
1410752700,8070.3501,8077.2998,8030,8042
1410839100,8036.6001,8044.8999,7925.1499,7932.8999
1410925500,7971.5,7990.6499,7936.9502,7975.5
1411011900,7950.6499,8120.8501,7939.7002,8114.75
1411098300,8129.3999,8160.8999,8105.3501,8121.4502
1411357500,8084.4502,8159.8999,8064.7998,8146.2998
1411443900,8144.3999,8159.75,8008.1001,8017.5498
1411530300,8015.5498,8042.0498,7950.0498,8002.3999
1411616700,8003.2998,8019.2998,7877.3501,7911.8501
1411703100,7885.8501,7993.2998,7841.7998,7968.8501
1411962300,7978.4502,7991.75,7934.7002,7958.8999
1412048700,7948.7998,8030.8999,7923.8501,7964.7998
1412135100,7960.5,7977.5,7936.7002,7945.5498
1412653500,7897.3999,7943.0498,7842.7002,7852.3999
1412739900,7828.75,7869.8999,7815.75,7842.7002
1412826300,7886.5,7972.3501,7886.5,7960.5498
1412912700,7911,7924.0498,7848.4502,7859.9502
1413171900,7831,7901.1499,7796,7884.25
1413258300,7923.25,7928,7825.4502,7864
1413431100,7837.2998,7893.8999,7729.6499,7748.2002
1413517500,7733.75,7819.2002,7723.8501,7779.7002
1413776700,7896.9502,7905.9502,7856.9502,7879.3999
1413863100,7906.1499,7936.6001,7874.3501,7927.75
1413949500,7997.7998,8005,7974.5498,7995.8999
1414035900,8027.7002,8031.75,8008.8501,8014.5498
1414381500,8064.3501,8064.3999,7985.6499,7991.7002
1414467900,8002.3999,8037.7998,7995.0498,8027.6001
1414554300,8077.0498,8097.9502,8052.25,8090.4502
1414640700,8085.2002,8181.5498,8085.2002,8169.2002
1414727100,8200.7998,8330.75,8198.0498,8322.2002
1414986300,8348.1504,8350.5996,8297.6504,8324.1504
1415159100,8351.25,8365.5498,8323.5,8338.2998
1415331900,8331.8496,8360.3496,8290.25,8337
1415591100,8337.7998,8383.0498,8304.4502,8344.25
1415677500,8354.0996,8378.7002,8321.8496,8362.6504
1415763900,8378.9004,8415.0498,8370.5,8383.2998
1415850300,8405.25,8408,8320.3496,8357.8496
1415936700,8360.7002,8400.6504,8346.7998,8389.9004
1416195900,8378.4004,8438.0996,8349.0996,8430.75
1416282300,8441.25,8454.5,8407.25,8425.9004
1416368700,8440.6504,8455.6504,8360.5,8382.2998
1416455100,8406.5,8410.8496,8353.1504,8401.9004
1416541500,8408.2002,8489.7998,8398.5996,8477.3496
1416800700,8490.9502,8534.6504,8490.7998,8530.1504
1416887100,8530.7998,8535.3496,8429.4502,8463.0996
1416973500,8450.2998,8500.2998,8438.6504,8475.75
1417059900,8477.7998,8506.75,8456.3496,8494.2002
1417146300,8516.7998,8617,8516.25,8588.25
1417405500,8605.0996,8623,8545.1504,8555.9004
1417491900,8535.4502,8560.2002,8504.6504,8524.7002
1417578300,8528.7002,8546.9502,8508.3496,8537.6504
1417664700,8582.4004,8626.9502,8526.4004,8564.4004
1417751100,8584.25,8588.3496,8523.9004,8538.2998
1418010300,8538.6504,8546.3496,8432.25,8438.25
1418096700,8439.2998,8444.5,8330.5,8340.7002
1418183100,8318.0498,8376.7998,8317,8355.6504
1418269500,8338.8496,8348.2998,8272.4004,8292.9004
1418355900,8302,8321.9004,8216.2998,8224.0996
1418615100,8160.75,8242.4004,8152.5,8219.5996
1418701500,8172.6001,8189.3501,8052.6001,8067.6001
1418787900,8041.2002,8082,7961.3501,8029.7998
1418874300,8138.8999,8174.2998,8084.8999,8159.2998
1418960700,8230.4502,8263.4502,8208.5996,8225.2002
1419219900,8255,8330.9502,8228.2002,8324
1419306300,8324.5996,8364.75,8252.8496,8267
1419392700,8272.0498,8286.4004,8155.25,8174.1001
1419565500,8204.7998,8234.5498,8147.9502,8200.7002
1419824700,8214.7002,8279.1504,8214.7002,8246.2998
1419911100,8260.2998,8268.25,8220.5498,8248.25
1419997500,8243.9004,8291,8243.75,8282.7002
1420083900,8272.7998,8294.7002,8248.75,8284
1420170300,8288.7002,8410.5996,8288.7002,8395.4502
1420429500,8407.9502,8445.5996,8363.9004,8378.4004
1420515900,8325.2998,8327.8496,8111.3501,8127.3501
1420602300,8118.6499,8151.2002,8065.4502,8102.1001
1420688700,8191.3999,8243.5,8167.2998,8234.5996
1420775100,8285.4502,8303.2998,8190.7998,8284.5
1421034300,8291.3496,8332.5996,8245.5996,8323
1421120700,8346.1504,8356.6504,8267.9004,8299.4004
1421207100,8307.25,8326.4502,8236.6504,8277.5498
1421293500,8424.5,8527.0996,8380.5498,8494.1504
1421379900,8504.0498,8530.75,8452.25,8513.7998
1421639100,8550.0498,8570.9502,8531.5,8550.7002
1421725500,8575.0996,8707.9004,8574.5,8695.5996
1421811900,8719.6504,8741.8496,8689.5996,8729.5
1421898300,8745.8496,8774.1504,8727,8761.4004
1421984700,8827.9502,8866.4004,8795.4004,8835.5996
1422330300,8871.3496,8925.0498,8825.4502,8910.5
1422416700,8902.75,8985.0498,8874.0498,8914.2998
1422503100,8901.5,8966.6504,8861.25,8952.3496
1422589500,8996.5996,8996.5996,8775.0996,8808.9004
1422848700,8802.5,8840.7998,8751.0996,8797.4004
1422935100,8823.1504,8837.2998,8726.6504,8756.5498
1423021500,8789.1504,8792.8496,8704.4004,8723.7002
1423107900,8733.0996,8838.4502,8683.6504,8711.7002
1423194300,8696.8496,8726.2002,8645.5498,8661.0498
1423453500,8584.4004,8605.5498,8516.3496,8526.3496
1423539900,8478.0996,8646.25,8470.5,8565.5498
1423626300,8603.2998,8651.9502,8593.6504,8627.4004
1423712700,8676.9502,8732.5498,8599.25,8711.5498
1423799100,8741.5,8822.0996,8729.6504,8805.5
1424058300,8831.4004,8870.0996,8793.4004,8809.3496
1424231100,8811.5498,8894.2998,8808.9004,8869.0996
1424317500,8883.0498,8913.4502,8794.4502,8895.2998
1424403900,8895.5,8899.9502,8816.2998,8833.5996
1424663100,8856.8496,8869,8736.0996,8754.9502
1424749500,8772.9004,8800.5,8726.75,8762.0996
1424835900,8801.9004,8840.6504,8751.4004,8767.25
1424922300,8779,8786.0498,8669.4502,8683.8496
1425008700,8729.5,8856.9502,8717.4502,8844.5996
1425095100,8913.0498,8941.0996,8751.3496,8901.8496
1425267900,8953.8496,8972.3496,8885.4502,8956.75
1425354300,8962.8496,9008.4004,8925.5498,8996.25
1425440700,9109.1504,9119.2002,8893.9502,8922.6504
1425527100,8929.4004,8957.5498,8849.3496,8937.75
1425872700,8891.1504,8891.2998,8740.4502,8756.75
1425959100,8769.75,8778,8677.3496,8712.0498
1426045500,8728.75,8755.5996,8682.3496,8699.9502
1426131900,8740.6504,8787.2002,8732.9004,8776
1426218300,8844.0498,8849.75,8631.75,8647.75
1426477500,8656.75,8663.5498,8612,8633.1504
1426563900,8689.0996,8742.5498,8630.7998,8723.2998
1426650300,8742.9004,8747.25,8664,8685.9004
1426736700,8749.4502,8788.2002,8614.6504,8634.6504
1426823100,8627.9004,8627.9004,8553,8570.9004
1427082300,8591.5498,8608.3496,8540.5498,8550.9004
1427168700,8537.0498,8627.75,8535.8496,8542.9502
1427255100,8568.9004,8573.75,8516.5498,8530.7998
1427341500,8474.9502,8499.4502,8325.3496,8342.1504
1427427900,8396,8413.2002,8269.1504,8341.4004
1427687100,8390.9502,8504.5498,8380.75,8492.2998
1427773500,8527.5996,8550.4502,8454.1504,8491
1427859900,8483.7002,8603.4004,8464.75,8586.25
1428291900,8615.7998,8667.5498,8573.75,8659.9004
1428378300,8684.4502,8693.5996,8586.8496,8660.2998
1428464700,8698.9502,8730.5,8679.7998,8714.4004
1428551100,8756.2002,8785.5,8682.4502,8778.2998
1428637500,8774.3496,8787.4004,8733.5996,8780.3496
1428896700,8801.75,8841.6504,8762.0996,8834
1429069500,8844.75,8844.7998,8722.4004,8750.2002
1429155900,8757.0498,8760,8645.6504,8706.7002
1429242300,8698.0498,8699.8496,8596.7002,8606
1429501500,8618.7998,8619.9502,8422.75,8448.0996
1429587900,8416.0996,8469.3496,8352.7002,8377.75
1429674300,8400.4004,8449.9502,8284.7002,8429.7002
1429760700,8478.2002,8504.9502,8361.8496,8398.2998
1429847100,8405.7002,8413.2998,8273.3496,8305.25
1430106300,8330.5498,8334.4502,8202.3496,8213.7998
1430192700,8215.5498,8308,8185.1499,8285.5996
1430279100,8274.7998,8308.2002,8219.2002,8239.75
1430365500,8224.5,8229.4004,8144.75,8181.5
1430711100,8230.0498,8346,8220.4502,8331.9502
1430797500,8338.4004,8355.6504,8280.5996,8324.7998
1430883900,8316.5996,8331.9502,8083,8097
1430970300,8077,8122.6001,7997.1499,8057.2998
1431056700,8131.5,8224.9502,8123.4502,8191.5
1431315900,8243.2002,8332.75,8224.6504,8325.25
1431402300,8326.1504,8326.6504,8115.2998,8126.9502
1431488700,8181.5498,8254.9502,8089.7998,8235.4502
1431575100,8232.4502,8236.25,8137.2998,8224.2002
1431661500,8240.2998,8279.2002,8212.2002,8262.3496
1431920700,8284.9502,8384.5996,8271.9502,8373.6504
1432007100,8356.2002,8427.7998,8335,8365.6504
1432093500,8392.6504,8440.3496,8391.4502,8423.25
1432179900,8434.5,8446.3496,8382.5,8421
1432266300,8432.5,8489.5498,8420.5996,8458.9502
1432525500,8438.1504,8441.9502,8364.1504,8370.25
1432611900,8377.0996,8378.9004,8320.0498,8339.3496
1432698300,8302.75,8342.8496,8277.9502,8334.5996
1432784700,8345.7002,8364.5,8270.1504,8319
1432871100,8327.0996,8443.9004,8305.7002,8433.6504
1433130300,8417.25,8467.1504,8405.4004,8433.4004
1433216700,8442.7998,8445.3496,8226.0498,8236.4502
1433303100,8232.4502,8236.7002,8094.1499,8135.1001
1433389500,8155.1499,8160.0498,8056.75,8130.6499
1433475900,8119.1499,8191,8100.1499,8114.7002
1433735100,8124.3501,8131,8030.5498,8044.1499
1433821500,8026.5,8057.1499,8005.1499,8022.3999
1433907900,8024.1499,8152.25,8023.7998,8124.4502
1433994300,8157.2998,8163.0498,7958.25,7965.3501
1434080700,7959.8501,7995.6001,7940.2998,7982.8999
1434339900,7986.6001,8057.7002,7944.8501,8013.8999
1434426300,8004.2002,8061.8501,7952.3501,8047.2998
1434512700,8084.2002,8136.8501,8048.9502,8091.5498
1434599100,8113.7002,8186.8999,8101.7998,8174.6001
1434685500,8201.1504,8250.7998,8195.6504,8224.9502
1434944700,8259.2998,8369.4502,8257.4004,8353.0996
1435031100,8377.4502,8398.4502,8334.9502,8381.5498
1435117500,8399.4004,8421.3496,8338.9004,8360.8496
1435203900,8336.25,8423.1504,8329.5,8398
1435290300,8393.9502,8408.5498,8339.7002,8381.0996
1435549500,8247.0498,8329.4502,8195.6504,8318.4004
1435635900,8316.3496,8378,8298.9502,8368.5
1435722300,8376.25,8481.5996,8370.1504,8453.0498
1435808700,8471.9502,8479.25,8433.2002,8444.9004
1435895100,8440.0996,8497.75,8424.1504,8484.9004
1436154300,8386.1504,8533.1504,8386.1504,8522.1504
1436240700,8525.5,8561.3496,8483.8496,8510.7998
1436327100,8439.2002,8457.5,8341.4004,8363.0498
1436413500,8364.8496,8400.2998,8323,8328.5498
1436499900,8365.7002,8377.0996,8315.4004,8360.5498
1436759100,8397.25,8471.6504,8355.4004,8459.6504
1436845500,8470.5996,8480.25,8424.0996,8454.0996
1436931900,8463.4004,8531.4004,8462.9502,8523.7998
1437018300,8546.1504,8616.0996,8542.9004,8608.0498
1437104700,8623.6504,8642.9502,8593.1504,8609.8496
1437363900,8623.9004,8624.0996,8559,8603.4502
1437450300,8601.5,8646.75,8517.9004,8529.4502
1437536700,8512.25,8643.9004,8498.6504,8633.5
1437623100,8643.9502,8654.75,8573.7998,8589.7998
1437709500,8588.1504,8589.1504,8513.5,8521.5498
1437968700,8492.0996,8492.2002,8351.5498,8361
1438055100,8371.0996,8397.4004,8321.75,8337
1438141500,8365.5996,8381.5,8338.4502,8375.0498
1438227900,8417,8458.9004,8408.2998,8421.7998
1438314300,8456.0996,8548.9502,8448,8532.8496
1438573500,8510.6504,8563.9502,8508.0996,8543.0498
1438659900,8564.0996,8565.1504,8448.25,8516.9004
1438746300,8547.4502,8591.8496,8545.8496,8567.9502
1438832700,8585.7998,8606.2998,8551.5,8588.6504
1438919100,8580.7998,8595.9502,8552.7002,8564.5996
1439178300,8577,8621.5498,8497.7998,8525.5996
1439264700,8548.4502,8556.25,8441.2998,8462.3496
1439351100,8445.7002,8446.9502,8337.9502,8349.4502
1439437500,8384.4502,8429.5,8339.75,8355.8496
1439523900,8402.3496,8530.0996,8381.2002,8518.5498
1439783100,8530.5,8530.5996,8428.0498,8477.2998
1439869500,8505.8496,8525.75,8433.5996,8466.5498
1439955900,8468.0498,8520.4502,8425.9502,8495.1504
1440042300,8471.0498,8501.3496,8359.75,8372.75
1440128700,8305.4004,8322.2002,8225.0498,8299.9502
1440387900,8055.9502,8060.0498,7769.3999,7809
1440474300,7895.3999,7925.3999,7667.25,7880.7002
1440560700,7865.25,7930.0498,7777.1001,7791.8501
1440647100,7921.6001,7963.6001,7862.2998,7948.9502
1440733500,8053.7002,8091.7998,7961.6499,8001.9502
1440992700,8009.25,8043.6001,7947.9502,7971.2998
1441079100,7907.9502,7929.1001,7746.5,7785.8501
1441165500,7856.6499,7862.5498,7699.25,7717
1441251900,7774.4502,7845.6001,7754.0498,7823
1441338300,7803.3999,7804.8999,7626.8501,7655.0498
1441597500,7685.8501,7705.0498,7545.8999,7558.7998
1441683900,7587.7002,7720.8999,7539.5,7688.25
1441770300,7805.8501,7846.0498,7764.5498,7818.6001
1441856700,7729.0498,7819.8501,7678.5,7788.1001
1441943100,7833.7998,7864.8501,7759.8999,7789.2998
1442202300,7811.1001,7879.9502,7761.8501,7872.25
1442288700,7867.3501,7880,7799.75,7829.1001
1442375100,7886.8501,7913.8999,7853.2998,7899.1499
1442547900,7967.4502,8055,7955.8501,7981.8999
1442807100,7911.5,7987.8999,7908.3501,7977.1001
1442893500,8014.7998,8021.6001,7787.75,7812
1442979900,7737.3501,7882.8999,7723.25,7845.9502
1443066300,7838.3999,7894.5,7804.1001,7868.5
1443411900,7892.7998,7893.9502,7787.9502,7795.7002
1443498300,7725.7002,7926.5498,7691.2002,7843.2998
1443584700,7924.25,7957.7002,7874.5,7948.8999
1443671100,7992.0498,8008.25,7930.6499,7950.8999
1444016700,8005.1001,8128.8999,8005.1001,8119.2998
1444103100,8180.4502,8180.9502,8096.5,8152.8999
1444189500,8146.2002,8188.8999,8132.8999,8177.3999
1444275900,8196.75,8196.75,8105.8501,8129.3501
1444362300,8186.3501,8232.2002,8139.6499,8189.7002
1444621500,8231.5,8244.5,8128.2002,8143.6001
1444707900,8121.9502,8150.25,8088.6001,8131.7002
1444794300,8102.3999,8139.2998,8096.3501,8107.8999
1444880700,8134.3501,8190.5498,8129.7998,8179.5
1444967100,8193.6504,8246.4004,8147.6499,8238.1504
1445226300,8262.5498,8283.0498,8239.2002,8275.0498
1445312700,8280.2998,8294.0498,8229.2002,8261.6504
1445399100,8258.3496,8294.4004,8217.1504,8251.7002
1445571900,8308.25,8328.0996,8280.75,8295.4502
1445831100,8333.6504,8336.2998,8252.0498,8260.5498
1445917500,8230.3496,8241.9502,8217.0498,8232.9004
1446003900,8188.8999,8209.0996,8131.7998,8171.2002
1446090300,8175.4502,8179.6001,8098,8111.75
1446176700,8123.5498,8146.1001,8044.3999,8065.7998
1446435900,8054.5498,8060.7002,7995.6001,8050.7998
1446522300,8086.3501,8100.3501,8031.75,8060.7002
1446608700,8104.8999,8116.1001,8027.2998,8040.2002
1446695100,8030.3501,8031.2002,7944.1001,7955.4502
1446781500,7956.5498,8002.6499,7926.1499,7954.2998
1447040700,7788.25,7937.75,7771.7002,7915.2002
1447127100,7877.6001,7885.1001,7772.8501,7783.3501
1447213500,7838.7998,7847.9502,7819.1001,7825
1447386300,7762.4502,7775.1001,7730.8999,7762.25
1447645500,7732.9502,7838.8501,7714.1499,7806.6001
1447731900,7848.75,7860.4502,7793,7837.5498
1447818300,7823.1499,7843.3999,7725.0498,7731.7998
1447904700,7788.5,7854.8999,7765.4502,7842.75
1447991100,7841.8999,7906.9502,7817.7998,7856.5498
1448250300,7869.5,7877.5,7825.2002,7849.25
1448336700,7837,7870.3501,7812.6499,7831.6001
1448509500,7837.1499,7897.1001,7832,7883.7998
1448595900,7910.6001,7959.2998,7879.4502,7942.7002
1448855100,7936.25,7966,7922.7998,7935.25
1448941500,7958.1499,7972.1499,7934.1499,7954.8999
1449027900,7976.7002,7979.2998,7910.7998,7931.3501
1449114300,7902.2998,7912.2998,7853.2998,7864.1499
1449200700,7817.6001,7821.3999,7775.7002,7781.8999
1449459900,7816.5498,7825.3999,7746.0498,7765.3999
1449546300,7738.5,7771.25,7685.4502,7701.7002
1449632700,7695.5,7702.8501,7606.8999,7612.5
1449719100,7643.2998,7691.9502,7610,7683.2998
1449805500,7699.6001,7703.0498,7575.2998,7610.4502
1450064700,7558.2002,7663.9502,7551.0498,7650.0498
1450151100,7659.1499,7705,7625.1001,7700.8999
1450237500,7725.25,7776.6001,7715.75,7750.8999
1450323900,7783.0498,7852.8999,7737.5498,7844.3501
1450410300,7828.8999,7836.1499,7753.3501,7761.9502
1450669500,7745.6499,7840.75,7733.4502,7834.4502
1450755900,7829.3999,7846.2998,7776.8501,7786.1001
1450842300,7830.4502,7871.4502,7826.1001,7865.9502
1450928700,7888.75,7888.75,7835.5,7861.0498
1451274300,7863.2002,7937.2002,7863,7925.1499
1451360700,7929.2002,7942.1499,7902.75,7928.9502
1451447100,7938.6001,7944.75,7889.8501,7896.25
1451533500,7897.7998,7955.5498,7891.1499,7946.3501
1451619900,7938.4502,7972.5498,7909.7998,7963.2002
1451879100,7924.5498,7937.5498,7781.1001,7791.2998
1451965500,7828.3999,7831.2002,7763.25,7784.6499
1452051900,7788.0498,7800.9502,7721.2002,7741
1452138300,7673.3501,7674.9502,7556.6001,7568.2998
1452224700,7611.6499,7634.1001,7581.0498,7601.3501
1452483900,7527.4502,7605.1001,7494.3501,7563.8501
1452570300,7587.2002,7588.2998,7487.7998,7510.2998
1452656700,7557.8999,7590.9502,7425.7998,7562.3999
1452743100,7467.3999,7604.7998,7443.7998,7536.7998
1452829500,7561.6499,7566.5,7427.2998,7437.7998
1453088700,7420.3501,7463.6499,7336.3999,7351
1453175100,7381.7998,7462.75,7364.1499,7435.1001
1453261500,7357,7470.8999,7241.5,7309.2998
1453347900,7376.6499,7398.7002,7250,7276.7998
1453434300,7355.7002,7433.3999,7327.6001,7422.4502
1453693500,7468.75,7487.1499,7421.2002,7436.1499
1453866300,7469.6001,7477.8999,7419.7002,7437.75
1453952700,7426.5,7468.8501,7409.6001,7424.6499
1454039100,7413.3501,7575.6499,7402.7998,7563.5498
1454298300,7589.5,7600.4502,7541.25,7555.9502
1454384700,7566.6499,7576.2998,7428.0498,7455.5498
1454471100,7392.4502,7419.3999,7350.2998,7361.7998
1454557500,7411.4502,7457.0498,7365.9502,7404
1454643900,7418.25,7503.1499,7406.6499,7489.1001
1454903100,7489.7002,7512.5498,7363.2002,7387.25
1454989500,7303.9502,7323.4502,7275.1499,7298.2002
1455075900,7264.2998,7271.8501,7177.75,7215.7002
1455162300,7203.6001,7208.6499,6959.9502,6976.3501
1455248700,7023.6499,7034.7998,6869,6980.9502
1455507900,7057.3501,7182.7998,7056.7998,7162.9502
1455594300,7201.25,7204.6499,7037.7002,7048.25
1455680700,7058.8501,7123.7002,6960.6499,7108.4502
1455767100,7177.3999,7215.1001,7127.8501,7191.75
1455853500,7170.5498,7226.8501,7145.9502,7210.75
1456112700,7208.8501,7252.3999,7200.7002,7234.5498
1456199100,7240.2998,7241.7002,7090.7002,7109.5498
1456285500,7075,7090.7998,7009.75,7018.7002
1456371900,7029.8501,7034.2002,6961.3999,6970.6001
1456458300,7039.2998,7052.8999,6985.1001,7029.75
1456717500,7050.4502,7094.6001,6825.7998,6987.0498
1456803900,7038.25,7235.5,7035.1001,7222.2998
1456890300,7321.7002,7380.3501,7308.1499,7368.8501
1456976700,7429.5498,7483.9502,7406.0498,7475.6001
1457063100,7505.3999,7505.8999,7444.1001,7485.3501
1457408700,7486.3999,7527.1499,7442.1499,7485.2998
1457495100,7436.1001,7539,7424.2998,7531.7998
1457581500,7545.3501,7547.1001,7447.3999,7486.1499
1457667900,7484.8501,7543.9502,7460.6001,7510.2002
1457927100,7542.6001,7583.7002,7515.0498,7538.75
1458013500,7535.8501,7545.2002,7452.7998,7460.6001
1458099900,7457.0498,7508,7405.1499,7498.75
1458186300,7557.3999,7585.2998,7479.3999,7512.5498
1458272700,7534.6499,7613.6001,7517.8999,7604.3501
